months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,auto_make_1,auto_make_2,auto_make_3,auto_make_4,auto_make_5,auto_make_6,auto_make_7,auto_make_8,auto_make_9,auto_make_10,auto_make_11,auto_make_12,auto_make_13,incident_city_1,incident_city_2,incident_city_3,incident_city_4,incident_city_5,incident_city_6,auto_make,incident_city,fraud_rate
259,42,382394,1996-01-23,2,100/300,2000,1170.53,0,465667,0,6,1,17,5,65000,-49200,2015-01-12,0,1,2,1,6,877,17,3,0,1,2,1,62590,5690,11380,45520,29,2006,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9,3,0.3111111111111111
65,23,876699,1999-12-12,2,250/500,1000,1099.95,0,473109,0,1,11,7,5,0,-71900,2015-01-15,2,2,0,2,1,958,14,1,0,1,0,1,52400,6550,6550,39300,23,2005,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.26881720430107525
254,46,871432,2004-07-15,0,250/500,2000,1472.43,0,619794,1,4,12,1,0,0,-90600,2015-01-10,0,0,0,0,6,774,3,3,0,1,3,1,63580,5780,11560,46240,20,2004,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,1,0.25609756097560976
440,55,379882,2012-11-07,0,250/500,500,1275.62,0,602258,0,0,8,15,2,0,-56200,2015-01-23,0,2,1,3,1,219,18,3,1,2,1,0,61400,6140,6140,49120,35,1995,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9,5,0.24489795918367346
478,63,852002,2009-06-29,0,250/500,1000,1292.3,0,479724,1,2,0,13,3,47600,0,2015-02-21,1,1,1,3,5,811,5,1,1,1,3,0,4700,940,470,3290,27,2007,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,0.26881720430107525
230,44,372891,2000-06-26,1,250/500,2000,1009.37,0,442210,0,1,9,10,2,45400,-39400,2015-02-17,2,0,2,1,4,981,19,1,0,0,2,1,74140,13480,13480,47180,37,2015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0.25609756097560976
138,30,689034,2002-01-09,2,500/1000,500,1093.07,4000000,463291,0,6,7,15,5,27700,-72400,2015-01-06,2,0,0,2,5,961,0,1,0,2,2,0,83160,6930,13860,62370,20,2011,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13,2,0.4
239,41,743092,2013-11-11,2,250/500,1000,1325.44,7000000,474898,0,3,4,13,2,51400,-6300,2015-02-18,1,1,3,3,0,583,22,1,0,0,2,1,10790,1660,830,8300,12,2013,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,1,0.0
93,31,599174,2008-01-14,0,100/300,2000,1017.18,0,431354,0,4,9,13,0,0,0,2015-02-17,0,1,0,3,0,116,21,3,1,1,3,0,48070,8740,8740,30590,1,2014,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,1,0.3111111111111111
37,25,421092,2003-03-04,2,100/300,1000,1221.17,0,617460,0,5,10,9,1,49300,0,2015-01-24,0,1,1,0,4,893,4,3,1,0,0,1,51030,5670,11340,34020,19,1996,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11,4,0.18446601941747573
254,40,349658,1994-06-07,1,100/300,500,1927.87,0,609317,1,4,9,19,0,0,0,2015-01-21,2,0,1,1,5,582,10,1,1,0,1,0,43280,0,5410,37870,10,1996,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,0.21978021978021978
131,29,811042,2013-07-04,1,250/500,1000,978.27,0,479821,0,0,11,13,3,65700,0,2015-02-03,2,0,0,1,4,182,5,1,0,1,3,0,76400,15280,7640,53480,15,2003,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,11,2,0.26881720430107525
230,43,505316,2002-06-30,1,100/300,2000,1221.14,0,473394,1,4,9,2,5,48100,0,2015-01-07,2,2,2,0,5,226,13,1,0,0,2,0,75460,13720,13720,48020,5,2002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,0.3111111111111111
313,50,116645,2004-06-30,2,100/300,2000,1255.62,0,603882,1,4,1,14,4,0,0,2015-02-02,0,2,0,2,2,577,18,3,1,2,1,1,69000,13800,6900,48300,14,1995,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,4,0.3111111111111111
210,38,950880,1998-12-19,1,250/500,500,999.52,0,615229,1,3,12,9,2,0,0,2015-01-13,3,1,1,3,5,699,6,1,0,1,2,0,8640,1440,720,6480,33,2008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,6,0.24489795918367346
101,29,788502,2014-08-31,2,250/500,500,1380.89,0,620197,1,6,1,7,3,30000,-53000,2015-02-28,0,1,1,0,4,802,0,3,0,2,1,0,67210,12220,12220,42770,38,1996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0.24489795918367346
153,37,627486,2005-11-10,1,500/1000,500,1010.77,0,438215,1,2,13,1,4,52300,-55600,2015-01-16,0,2,2,0,0,250,5,3,0,0,3,0,42500,4250,4250,34000,20,1999,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,1,0.25
337,53,498842,2000-05-04,2,100/300,500,1205.86,0,444583,1,0,1,1,5,0,-34600,2015-02-01,2,1,1,1,4,246,8,1,1,0,1,0,86400,14400,7200,64800,31,2001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.21978021978021978
360,51,550294,2001-11-26,0,500/1000,1000,1526.61,0,471866,1,5,5,5,1,0,-32900,2015-01-30,3,1,1,3,4,365,5,1,1,2,2,0,4620,840,840,2940,30,2009,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0.20224719101123595
428,53,328387,2014-05-06,0,100/300,1000,1496.44,0,616884,0,2,12,4,4,0,0,2015-02-16,1,1,3,3,0,132,9,1,1,2,2,0,6930,630,1260,5040,8,2013,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6,6,0.18446601941747573
204,40,540152,1991-01-27,0,100/300,500,1256.2,0,448310,0,3,11,10,1,0,0,2015-01-07,0,2,1,2,4,485,10,3,1,1,2,1,41700,8340,8340,25020,3,2013,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10,3,0.21978021978021978
364,51,385932,1992-04-28,0,100/300,500,1268.35,0,478902,1,5,13,2,5,0,0,2015-01-10,2,1,0,2,1,155,16,1,1,2,1,0,77330,14060,14060,49210,20,2014,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13,4,0.21978021978021978
185,35,618682,2000-03-04,1,500/1000,2000,1421.59,0,442695,1,1,7,17,3,0,0,2015-01-31,3,1,3,3,6,982,8,1,0,2,3,1,4950,900,450,3600,14,2011,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,0.16666666666666666
63,26,550930,1995-10-12,0,500/1000,500,1500.04,6000000,613826,1,6,2,14,3,0,-36500,2015-02-13,3,1,1,3,0,87,5,1,0,0,2,1,5160,860,860,3440,33,2004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,0.0
210,35,998192,2014-04-25,0,100/300,500,1433.24,0,476203,0,1,3,19,1,0,-19500,2015-02-22,0,2,2,1,6,956,11,3,0,2,1,0,24570,2730,2730,19110,3,2006,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10,5,0.21978021978021978
194,38,663938,2011-01-26,1,100/300,2000,1231.25,0,604333,0,6,2,12,1,46500,0,2015-01-08,0,1,1,0,6,516,15,3,0,1,0,0,53680,4880,9760,39040,9,2011,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12,1,0.3111111111111111
294,49,756870,1996-01-26,1,500/1000,500,1135.43,0,442604,1,5,4,3,3,22700,0,2015-02-04,0,2,2,3,6,960,23,3,1,1,1,1,42900,3900,3900,35100,25,2010,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1,0.25
272,41,337158,1991-04-08,2,250/500,2000,945.73,5000000,435663,1,4,10,5,5,38600,-42800,2015-02-04,2,0,1,1,1,444,23,1,0,0,0,0,84100,16820,8410,58870,13,2009,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,0.5714285714285714
27,27,919875,2002-06-29,1,100/300,2000,1118.76,0,470866,0,1,0,7,3,0,-55800,2015-02-26,2,0,2,1,1,905,23,1,0,1,3,0,61560,6840,6840,47880,16,2008,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,4,0.3111111111111111
251,39,315631,1999-04-09,1,500/1000,2000,1231.98,0,612908,0,0,7,10,1,0,-31700,2015-01-08,2,1,1,3,1,40,10,1,1,0,0,0,44240,5530,5530,33180,30,1997,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,0.16666666666666666
180,33,113464,2009-04-19,1,500/1000,2000,1005.47,0,441871,0,3,10,10,3,58100,-49000,2015-02-15,0,1,1,0,5,602,12,4,0,2,3,1,57700,11540,5770,40390,17,2002,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7,1,0.16666666666666666
392,50,556415,1991-08-22,2,100/300,2000,1108.97,0,431496,0,6,3,8,1,68400,-66800,2015-01-14,2,2,1,2,6,20,4,1,0,2,2,1,108030,16620,16620,74790,1,2002,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10,6,0.3111111111111111
143,30,250249,1991-11-28,1,100/300,500,1392.39,5000000,436499,0,2,3,7,4,0,-65700,2015-01-12,2,1,1,1,4,255,16,1,0,2,0,1,54300,10860,5430,38010,18,2010,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12,5,0.5
371,54,403776,2012-04-27,1,100/300,2000,1317.97,0,469853,1,2,2,12,5,34700,-81000,2015-01-18,0,0,0,0,4,671,18,3,0,1,2,0,32280,5380,5380,21520,16,2010,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,1,0.3111111111111111
292,42,396002,2007-03-04,1,250/500,1000,1588.22,0,605369,1,3,6,4,2,0,-53800,2015-01-15,0,1,2,2,6,722,15,3,1,1,1,0,84600,16920,8460,59220,25,2007,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,5,0.26881720430107525
165,35,976908,2012-12-31,0,250/500,500,900.02,6000000,448466,1,1,2,4,3,0,-49900,2015-02-24,2,0,2,2,4,897,8,1,0,1,3,1,69700,6970,6970,55760,0,2008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,6,0.2
158,33,509489,2013-12-21,2,100/300,1000,1744.64,3000000,432786,1,3,9,12,4,0,0,2015-02-07,0,1,2,0,6,49,4,3,0,0,1,0,36400,3640,7280,25480,20,1998,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,13,6,0.0
241,39,485295,2005-04-28,2,250/500,1000,1260.56,0,473591,0,3,0,13,3,0,-54900,2015-02-22,0,2,1,3,4,291,20,3,0,0,2,1,37520,4690,4690,28140,36,2010,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7,4,0.26881720430107525
103,33,361829,1994-09-17,2,500/1000,2000,1021.14,0,618418,0,5,7,13,5,69500,-47700,2015-01-19,0,2,0,0,1,355,1,3,0,2,3,0,79090,14380,14380,50330,30,2014,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,3,0.16666666666666666
402,54,603632,2003-08-16,2,250/500,2000,1285.09,0,444558,1,3,4,2,1,48000,-79600,2015-02-28,2,1,0,2,1,466,19,1,0,0,2,1,67770,7530,15060,45180,24,2013,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8,6,0.25609756097560976
102,32,783494,2014-09-02,2,100/300,500,1537.07,3000000,457733,1,3,12,5,5,0,0,2015-02-04,2,2,2,2,2,614,11,1,0,1,0,0,47400,9480,4740,33180,32,2004,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,0.5
182,40,439049,2011-12-12,1,100/300,1000,1022.42,0,466161,1,6,7,16,0,50000,-56900,2015-02-17,2,0,2,2,4,692,13,1,1,0,2,0,71100,7110,14220,49770,4,2008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0.18446601941747573
282,46,502634,1991-08-17,2,100/300,2000,1558.86,0,450800,1,4,7,7,5,51100,-75100,2015-02-17,2,0,1,3,1,788,2,1,0,2,2,0,69400,13880,6940,48580,22,2012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,6,0.3111111111111111
222,39,378588,2004-02-29,2,500/1000,500,1757.87,0,458993,1,2,13,2,1,71400,0,2015-01-17,0,1,0,2,4,108,9,3,1,2,1,0,55000,5000,10000,40000,2,1996,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10,4,0.25
415,52,794731,2015-02-22,1,250/500,1000,973.5,0,468634,1,6,6,14,1,50400,0,2015-02-02,0,1,2,3,6,994,15,2,1,1,3,1,51090,7860,7860,35370,18,2003,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12,1,0.26881720430107525
51,34,641934,2013-12-25,2,500/1000,500,1430.8,0,461264,1,6,6,4,4,0,0,2015-02-12,2,2,0,1,1,499,23,1,0,2,3,0,64200,6420,19260,38520,10,2007,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6,6,0.25
255,45,113516,1990-10-13,0,500/1000,500,1192.27,0,600184,1,2,11,0,3,0,-40200,2015-01-04,2,0,2,2,0,253,16,1,0,2,0,1,67320,12240,12240,42840,16,2006,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,5,0.25
143,31,425631,2014-07-05,0,250/500,500,1163.83,0,604874,1,0,10,12,0,37700,0,2015-02-21,0,2,0,2,0,743,21,4,1,2,0,0,76120,6920,13840,55360,5,1999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.24489795918367346
130,28,542245,1991-11-25,2,500/1000,1000,1003.15,0,462377,0,3,4,12,2,0,-38500,2015-01-23,0,0,1,0,4,408,21,2,1,2,1,0,85020,13080,13080,58860,16,2010,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,2,0.20224719101123595
242,41,512894,1990-10-02,2,250/500,2000,1153.54,6000000,619657,1,5,10,14,4,0,-57000,2015-02-12,0,1,1,1,1,659,3,3,0,0,1,0,68090,12380,12380,43330,11,2009,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,12,4,0.5
96,27,633090,2009-02-17,0,100/300,1000,1631.1,0,437323,0,2,8,8,5,0,0,2015-01-23,1,1,3,3,6,765,4,1,0,1,2,0,6030,670,670,4690,29,2007,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9,1,0.18446601941747573
180,35,464234,2005-07-17,0,500/1000,1000,1252.48,0,432148,1,4,6,19,5,0,-55800,2015-02-10,3,1,1,3,2,77,17,1,0,1,3,0,5100,1020,510,3570,25,2000,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,6,0.20224719101123595
150,30,290162,1994-03-12,1,100/300,1000,1677.26,0,439690,1,1,11,19,3,40100,0,2015-01-10,3,1,3,3,6,594,7,1,1,1,3,1,4590,510,510,3570,20,2013,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,13,6,0.18446601941747573
463,59,638155,1994-08-03,0,250/500,1000,979.73,0,601848,0,3,3,19,1,51700,0,2015-02-12,0,0,0,2,4,26,14,2,0,1,2,0,72400,7240,14480,50680,34,1999,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1,0.26881720430107525
472,64,911429,2012-08-25,1,250/500,500,989.24,0,615821,1,5,7,16,1,0,0,2015-02-21,2,0,0,1,1,293,13,1,0,2,3,0,70900,14180,7090,49630,24,2002,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8,4,0.24489795918367346
75,25,106186,2011-12-02,0,500/1000,1000,1389.86,0,472475,0,0,8,10,0,0,0,2015-01-18,0,2,2,2,6,554,23,2,0,2,3,1,65100,6510,6510,52080,2,2011,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10,6,0.20224719101123595
193,40,311783,2005-02-25,2,100/300,500,1233.85,0,457463,0,1,5,5,0,0,0,2015-02-28,0,2,2,0,3,296,23,3,0,2,1,1,64260,0,14280,49980,13,1999,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,2,0.21978021978021978
43,43,528385,1997-11-07,0,500/1000,500,1320.39,0,604861,0,0,1,19,1,0,0,2015-01-19,2,1,0,0,6,624,16,1,0,2,1,0,79970,7270,21810,50890,8,1996,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,0.25
253,41,228403,2004-04-20,1,100/300,1000,1435.09,0,471519,0,1,6,3,1,36600,0,2015-01-11,2,1,2,3,4,679,17,1,0,2,0,0,56610,6290,6290,44030,34,1995,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,4,0.18446601941747573
152,30,209177,2009-11-17,1,500/1000,500,1448.54,0,618682,0,3,2,14,5,58600,0,2015-02-11,2,2,0,1,5,460,9,1,1,1,1,0,84590,7690,7690,69210,18,2000,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,12,4,0.25
160,38,497929,2009-09-19,2,250/500,500,1733.56,0,441425,1,2,11,17,5,0,-43800,2015-01-09,0,2,0,1,4,546,13,3,0,2,1,1,66780,7420,14840,44520,24,1996,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8,2,0.24489795918367346
56,36,735844,2009-11-08,1,100/300,500,1533.07,0,609336,1,3,4,8,3,0,-28800,2015-01-20,2,1,0,3,0,830,13,1,1,1,2,1,58500,0,6500,52000,13,2001,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,6,0.21978021978021978
286,41,710741,2001-09-12,0,100/300,500,1106.77,0,603320,0,1,9,9,2,45500,-62500,2015-02-26,1,1,3,3,6,716,3,1,0,2,0,0,5000,500,500,4000,30,2003,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,1,0.21978021978021978
3,29,276804,1992-11-27,0,100/300,500,995.7,5000000,615446,0,3,8,5,4,0,0,2015-02-02,1,1,3,3,3,90,3,1,0,2,1,0,5000,500,1000,3500,12,2008,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,8,6,0.5
286,41,507545,1998-12-07,0,250/500,1000,1298.85,6000000,435967,0,2,11,4,2,71300,-70300,2015-01-04,0,0,0,0,1,660,16,3,0,1,3,1,54450,6050,12100,36300,1,2007,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,10,1,0.14285714285714285
239,38,485642,1990-08-25,2,250/500,1000,1276.73,5000000,610246,0,5,5,3,2,0,0,2015-02-19,0,0,0,3,6,354,12,3,0,1,3,0,61920,6880,6880,48160,2,2003,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10,4,0.6666666666666666
64,29,796375,2011-10-22,2,250/500,2000,1202.28,0,479327,1,2,3,6,2,0,-61400,2015-01-12,2,2,1,0,5,450,4,1,0,1,2,0,43700,4370,4370,34960,29,2007,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9,2,0.25609756097560976
98,31,171183,1990-02-01,1,100/300,500,671.92,0,468300,1,5,6,3,5,0,-26400,2015-01-24,2,0,1,2,0,531,3,1,0,2,0,0,64080,7120,7120,49840,13,1997,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,5,0.21978021978021978
16,35,110084,1990-11-27,0,250/500,1000,1358.03,0,612660,1,3,11,5,3,59300,-31400,2015-02-17,2,1,2,2,4,856,0,1,0,2,1,0,55000,10000,10000,35000,20,2008,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13,2,0.26881720430107525
70,27,714784,2004-07-16,1,250/500,1000,1008.79,4000000,466691,0,5,0,18,3,46000,0,2015-01-13,3,1,3,3,6,771,19,1,0,2,3,0,4400,0,550,3850,9,2000,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12,1,0.5
